id,financial_statement_id,fieldName,fieldValue,decimals,cvrnummer,startDate,endDate,dimensions,unitIdXbrl,koncern
465221,3299,gsd:ReportingPeriodStartDate,2015-10-01,,32567266,2015-10-01,2016-09-30,,,0
465226,3299,fsa:ShorttermReceivablesFromAssociates,0,0,32567266,,2016-09-30,,iso4217:DKK,0
465232,3299,fsa:ClassOfReportingEntity,Regnskabsklasse B,,32567266,2015-10-01,2016-09-30,,,0
465238,3299,gsd:IdentificationNumberCvrOfSubmittingEnterprise,33534841,,32567266,2015-10-01,2016-09-30,,,0
465243,3299,cmn:NameAndSurnameOfAuditor_auditorIdentifier,Martin Just Nielsen,,32567266,2015-10-01,2016-09-30,0,lang:da,0
465248,3299,cmn:TypeOfAuditorAssistance,Revisionspåtegning,,32567266,2015-10-01,2016-09-30,,,0
465253,3299,sob:PlaceOfSignatureOfStatement,Aarhus,,32567266,2015-10-01,2016-09-30,,lang:da,0
465256,3299,fsa:ShorttermLiabilitiesOtherThanProvisions,1026266,0,32567266,,2016-09-30,,iso4217:DKK,0
465263,3299,fsa:DisclosureOfTaxExpenses,"<table xmlns=""http://www.w3.org/1999/xhtml"" style=""border-right: 0px; border-top: 0px; border-left: 0px; width: 650px; border-bottom: 0px; border-collapse: collapse""  width=""100%""><tr><td width=""6%"" colspan=""1"" align=""center"" valign=""middle"" ><b></b></td><td width=""21%"" colspan=""1"" align=""center"" valign=""middle"" ><b></b></td><td width=""14%"" colspan=""1"" align=""center"" valign=""middle"" ><b></b></td><td width=""14%"" colspan=""1"" align=""center"" valign=""middle"" ><b></b></td><td width=""14%"" colspan=""1"" align=""center"" valign=""middle"" ><b></b></td><td width=""14%"" colspan=""1"" align=""center"" valign=""middle"" ><b></b></td><td width=""17%"" colspan=""1"" align=""center"" valign=""middle"" ><b></b></td></tr><tr><td width=""6%"" ></td><td width=""21%"" ></td><td width=""14%"" ></td><td width=""14%"" ></td><td width=""14%"" ></td><td width=""14%"" colspan=""1"" align=""right"" valign=""middle"" >2015/16</td><td width=""17%"" colspan=""1"" align=""right"" valign=""middle"" >2014/15</td></tr><tr><td colspan=""7""></td></tr><tr><td width=""69%"" colspan=""5"" align=""left"" valign=""middle"" >Beregnet skat af årets skattepligtige indkomst</td><td width=""14%"" align=""right"" valign=""middle"" >0</td><td width=""17%"" align=""right"" valign=""middle"" >0</td></tr><tr><td width=""69%"" colspan=""5"" align=""left"" valign=""middle"" >Regulering af skat vedrørende tidligere år</td><td width=""14%"" align=""right"" valign=""middle"" >0</td><td width=""17%"" align=""right"" valign=""middle"" >0</td></tr><tr><td colspan=""7""></td></tr><tr><td width=""69%"" colspan=""5"" align=""left"" valign=""middle"" >Skat af årets resultat i alt</td><td width=""14%"" align=""right"" valign=""middle"" >0</td><td width=""17%"" align=""right"" valign=""middle"" >0</td></tr><tr><td colspan=""7""></td></tr><tr><td width=""69%"" colspan=""5"" align=""left"" valign=""middle"" >Skyldig skat for 2015/16</td><td width=""14%"" align=""right"" valign=""middle"" >0</td><td width=""17%"" align=""right"" valign=""middle"" >0</td></tr><tr><td width=""69%"" colspan=""5"" align=""left"" valign=""middle"" >Betalt acontoskat</td><td width=""14%"" align=""right"" valign=""middle"" >0</td><td width=""17%"" align=""right"" valign=""middle"" >0</td></tr><tr><td colspan=""7""></td></tr><tr><td width=""69%"" colspan=""5"" align=""left"" valign=""middle"" >Skyldig selskabsskat</td><td width=""14%"" align=""right"" valign=""middle"" >0</td><td width=""17%"" align=""right"" valign=""middle"" >0</td></tr><tr><td colspan=""7""></td></tr></table>",,32567266,2015-10-01,2016-09-30,,lang:da,0
465270,3299,fsa:DisclosureOfAccountingPolicies,"<table xmlns=""http://www.w3.org/1999/xhtml"" style=""border-right: 0px; border-top: 0px; border-left: 0px; width: 650px; border-bottom: 0px; border-collapse: collapse""  width=""100%""><tr><td /><td /><td /><td /><td /><td colspan=""7"">Anvendt regnskabspraksis</td></tr><tr><td /><td /><td /><td /><td /><td>Generelt</td></tr><tr><td /><td /><td /><td /><td /><td colspan=""7"">Årsregnskabet for M. Helbo Holding ApS for 2015/16 er aflagt i overensstemmelse med årsregnskabslovens bestemmelser for klasse B-virksomheder.</td></tr><tr><td /><td /><td /><td /><td /><td colspan=""7"">De væsentligste elementer i den anvendte regnskabspraksis, der er uændret i forhold til foregående år, er følgende</td></tr></table>",,32567266,2015-10-01,2016-09-30,,lang:da,0
465276,3299,fsa:DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfDeferredIncomeAssets,"<table xmlns=""http://www.w3.org/1999/xhtml"" style=""border-right: 0px; border-top: 0px; border-left: 0px; width: 650px; border-bottom: 0px; border-collapse: collapse""  width=""100%""><tr><td /><td /><td /><td /><td /><td>Periodeafgrænsningsposter</td></tr><tr><td /><td /><td /><td /><td /><td>Periodeafgrænsningsposter indregnet under aktiver omfatter afholdte omkostninger vedrørende efterfølgende regnskabsår. Udbytte</td></tr><tr><td /><td /><td /><td /><td /><td colspan=""7"">Forslag til udbytte for regnskabsåret indregnes som en særskilt post under egenkapitalen. Forslag til udbytte indregnes som en forpligtelse på tidspunktet for vedtagelse på generalforsamlingen.</td></tr></table>",,32567266,2015-10-01,2016-09-30,,lang:da,0
465283,3299,fsa:DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,"<table xmlns=""http://www.w3.org/1999/xhtml"" style=""border-right: 0px; border-top: 0px; border-left: 0px; width: 650px; border-bottom: 0px; border-collapse: collapse""  width=""100%""><tr><td /><td /><td /><td /><td /><td>Andre eksterne omkostninger</td></tr><tr><td /><td /><td /><td /><td /><td colspan=""7"">Andre eksterne omkostninger omfatter omkostninger til administration.</td></tr><tr><td /><td /><td /><td /><td /><td>Andre driftsomkostninger</td></tr><tr><td /><td /><td /><td /><td /><td colspan=""7"">Andre driftsomkostninger indeholder regnskabsposter af sekundær karakter i forhold til virksomhedens hovedaktivitet.</td></tr></table>",,32567266,2015-10-01,2016-09-30,,lang:da,0
465290,3299,cmn:DescriptionOfAuditor_auditorIdentifier,Statsautoriseret revisor,,32567266,2015-10-01,2016-09-30,0,lang:da,0
465295,3299,fsa:CashAndCashEquivalents,100,0,32567266,,2016-09-30,,iso4217:DKK,0
465300,3299,fsa:CurrentAssets,100,0,32567266,,2016-09-30,,iso4217:DKK,0
465305,3299,fsa:ProfitLoss,-101548,0,32567266,2015-10-01,2016-09-30,,iso4217:DKK,0
465313,3299,arr:IndependentAuditorsReportsAudit,"<table xmlns=""http://www.w3.org/1999/xhtml"" style=""border-right: 0px; border-top: 0px; border-left: 0px; width: 650px; border-bottom: 0px; border-collapse: collapse""  width=""100%""><tr><td /><td /><td /><td /><td /><td colspan=""7"">Den uafhængige revisors erklæringer</td></tr><tr><td /><td /><td /><td /><td /><td>Til anpartshaverne i M. Helbo Holding ApS</td></tr></table>",,32567266,2015-10-01,2016-09-30,,lang:da,0
465320,3299,gsd:InformationOnTypeOfSubmittedReport,Årsrapport,,32567266,2015-10-01,2016-09-30,,,0
465326,3299,fsa:DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfInvestments,"<table xmlns=""http://www.w3.org/1999/xhtml"" style=""border-right: 0px; border-top: 0px; border-left: 0px; width: 650px; border-bottom: 0px; border-collapse: collapse""  width=""100%""><tr><td /><td /><td /><td /><td /><td>Finansielle anlægsaktiver</td></tr><tr><td /><td /><td /><td /><td /><td>Kapitalandele i associerede virksomheder</td></tr><tr><td /><td /><td /><td /><td /><td colspan=""7"">I resultatopgørelsen indregnes den forholdsmæssige andel af de enkelte associerede virksomheders resultat efter skat efter fuld eliminering af intern avance/tab og fradrag af afskrivning på goodwill.</td></tr><tr><td /><td /><td /><td /><td /><td colspan=""7"">Kapitalandele i associerede virksomheder indregnes i balancen til den forholdsmæssige andel af virksomhedernes regnskabsmæssige indre værdi opgjort efter moderselskabets regnskabspraksis med fradrag eller tillæg af urealiserede koncerninterne avancer og tab med tillæg eller fradrag af resterende værdi af positiv eller negativ goodwill opgjort efter overtagelsesmetoden.</td></tr></table>",,32567266,2015-10-01,2016-09-30,,lang:da,0
465332,3299,fsa:IncomeFromInvestmentsInAssociates,-82211,0,32567266,2015-10-01,2016-09-30,,iso4217:DKK,0
465339,3299,fsa:NoncurrentAssets,812840,0,32567266,,2015-09-30,,iso4217:DKK,0
465345,3299,fsa:NoncurrentAssets,746900,0,32567266,,2016-09-30,,iso4217:DKK,0
465351,3299,fsa:TaxExpenseOnOrdinaryActivities,0,0,32567266,2015-10-01,2016-09-30,,iso4217:DKK,0
465357,3299,sob:ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,"<table xmlns=""http://www.w3.org/1999/xhtml"" style=""border-right: 0px; border-top: 0px; border-left: 0px; width: 650px; border-bottom: 0px; border-collapse: collapse""  width=""100%""><tr><td /><td /><td /><td /><td /><td colspan=""7"">Det er vor opfattelse, at årsregnskabet giver et retvisende billede af selskabets aktiver, passiver, finansielle stilling samt resultat. Samtidig er det vor opfattelse, at ledelsesberetningen indeholder en retvisende redegørelse for de forhold, beretningen indeholder.</td></tr></table>",,32567266,2015-10-01,2016-09-30,,lang:da,0
465364,3299,fsa:OtherShorttermPayables,1001443,0,32567266,,2016-09-30,,iso4217:DKK,0
465370,3299,gsd:NameAndSurnameOfChairmanOfGeneralMeeting,Mikkel Bonde Helbo,,32567266,2015-10-01,2016-09-30,,lang:da,0
465378,3299,sob:ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,"<table xmlns=""http://www.w3.org/1999/xhtml"" style=""border-right: 0px; border-top: 0px; border-left: 0px; width: 650px; border-bottom: 0px; border-collapse: collapse""  width=""100%""><tr><td /><td /><td /><td /><td /><td>Årsrapporten er aflagt i overensstemmelse med årsregnskabsloven.</td></tr></table>",,32567266,2015-10-01,2016-09-30,,lang:da,0
465385,3299,mrv:DescriptionOfPrimaryActivitiesOfEntity,"<table xmlns=""http://www.w3.org/1999/xhtml"" style=""border-right: 0px; border-top: 0px; border-left: 0px; width: 650px; border-bottom: 0px; border-collapse: collapse""  width=""100%""><tr><td /><td /><td /><td /><td /><td>Væsentligste aktiviteter</td></tr><tr><td /><td /><td /><td /><td /><td colspan=""7"">Selskabets formål er at fungere som holdingselskab for hel eller delvis ejede selskaber og dermed beslægtet virksomhed.</td></tr></table>",,32567266,2015-10-01,2016-09-30,,lang:da,0
465392,3299,fsa:ShorttermReceivables,0,0,32567266,,2016-09-30,,iso4217:DKK,0
465401,3299,fsa:RetainedEarnings,-404266,0,32567266,,2016-09-30,,iso4217:DKK,0
465407,3299,sob:IdentificationOfApprovedAnnualReport,"<table xmlns=""http://www.w3.org/1999/xhtml"" style=""border-right: 0px; border-top: 0px; border-left: 0px; width: 650px; border-bottom: 0px; border-collapse: collapse""  width=""100%""><tr><td /><td /><td /><td /><td /><td>Vi har dags dato aflagt årsrapporten for 2015/16 for M. Helbo Holding ApS.</td></tr></table>",,32567266,2015-10-01,2016-09-30,,lang:da,0
465414,3299,arr:AuditorsReportOnFinancialStatements,"<table xmlns=""http://www.w3.org/1999/xhtml"" style=""border-right: 0px; border-top: 0px; border-left: 0px; width: 650px; border-bottom: 0px; border-collapse: collapse""  width=""100%""><tr><td /><td /><td /><td /><td /><td>Påtegning på årsregnskabet</td></tr><tr><td /><td /><td /><td /><td /><td colspan=""7"">Vi har revideret årsregnskabet for M.Helbo Holding ApS for regnskabsåret 1. oktober 2015 – 30. september 2016, der omfatter anvendt regnskabspraksis, resultatopgørelse, balance og noter. Årsregnskabet aflægges efter årsregnskabsloven.</td></tr></table>",,32567266,2015-10-01,2016-09-30,,lang:da,0
465422,3299,fsa:ProfitLoss_DistributionsMember,0,0,32567266,2014-10-01,2015-09-30,,iso4217:DKK,0
465429,3299,fsa:ProfitLoss_DistributionsMember,0,0,32567266,2015-10-01,2016-09-30,,iso4217:DKK,0
465436,3299,fsa:LongtermInvestmentsAndReceivables,746900,0,32567266,,2016-09-30,,iso4217:DKK,0
465443,3299,fsa:DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfFinanceIncomeAndExpenses,"<table xmlns=""http://www.w3.org/1999/xhtml"" style=""border-right: 0px; border-top: 0px; border-left: 0px; width: 650px; border-bottom: 0px; border-collapse: collapse""  width=""100%""><tr><td /><td /><td /><td /><td /><td>Finansielle poster</td></tr></table><br><table xmlns=""http://www.w3.org/1999/xhtml"" style=""border-right: 0px; border-top: 0px; border-left: 0px; width: 650px; border-bottom: 0px; border-collapse: collapse""  width=""100%""><tr><td /><td /><td /><td /><td /><td colspan=""7"">Finansielle indtægter og omkostninger indregnes i resultatopgørelsen med de beløb, der vedrører regnskabsåret. Finansielle poster omfatter renteindtægter og -omkostninger, realiserede og urealiserede kursgevinster og- tab vedrørende værdipapirer, gæld og transaktioner i fremmed valuta samt tillæg og godtgørelse  under acontoskatteordningen mv.</td></tr></table>",,32567266,2015-10-01,2016-09-30,,lang:da,0
465450,3299,fsa:ShorttermLiabilitiesOtherThanProvisions,1030908,0,32567266,,2015-09-30,,iso4217:DKK,0
465457,3299,cmn:NameOfAuditFirm_auditorIdentifier,"<p xmlns=""http://www.w3.org/1999/xhtml"">Talkompagniet</p><p xmlns=""http://www.w3.org/1999/xhtml"">Talkompagniet Statsautoriseret Revisionsvirksomhed</p>",,32567266,2015-10-01,2016-09-30,0,lang:da,0
465463,3299,gsd:ReportingPeriodEndDate,2016-09-30,,32567266,2015-10-01,2016-09-30,,,0
465470,3299,fsa:ProfitLoss_RetainedEarningsMember,-11639,0,32567266,2014-10-01,2015-09-30,,iso4217:DKK,0
465477,3299,fsa:ProposedDividendRecognisedInEquity,0,0,32567266,,2015-09-30,,iso4217:DKK,0
465483,3299,sob:StatementByExecutiveAndSupervisoryBoards,"<table xmlns=""http://www.w3.org/1999/xhtml"" style=""border-right: 0px; border-top: 0px; border-left: 0px; width: 650px; border-bottom: 0px; border-collapse: collapse""  width=""100%""><tr><td /><td /><td /><td /><td /><td colspan=""7"">Ledelsespåtegning</td></tr></table>",,32567266,2015-10-01,2016-09-30,,lang:da,0
465486,3299,fsa:RetainedEarnings,-302717,0,32567266,,2015-09-30,,iso4217:DKK,0
465494,3299,gsd:AddressOfSubmittingEnterpriseStreetAndNumber,Nytorv 3,,32567266,2015-10-01,2016-09-30,,lang:da,0
465502,3299,fsa:Equity,-177717,0,32567266,,2015-09-30,,iso4217:DKK,0
465507,3299,fsa:IncomeFromInvestmentsInAssociates,-7782,0,32567266,2014-10-01,2015-09-30,,iso4217:DKK,0
465512,3299,fsa:LiabilitiesAndEquity,747000,0,32567266,,2016-09-30,,iso4217:DKK,0
465516,3299,arr:SignatureOfAuditorsPlace,Grenaa,,32567266,2015-10-01,2016-09-30,,lang:da,0
532804,3790,arr:StatementOfExecutiveAndSupervisoryBoardsResponsibilityForFinancialStatements,"Ledelsen har ansvaret for udarbejdelsen af et årsregnskab, der giver et retvisende billede i overensstemmelse med årsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nødvendig for at udarbejde et årsregnskab uden væsentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",,29218978,2013-10-01,2014-09-30,,lang:da,0
532809,3790,gsd:PrecedingReportingPeriodStartDate,2012-10-01,,29218978,2013-10-01,2014-09-30,,,0
532813,3790,cmn:NameOfAuditFirm_auditorIdentifier,REVISIONSFIRMAET OBSEN & NIELSEN A/S,,29218978,2013-10-01,2014-09-30,1,lang:da,0
532819,3790,fsa:NoncurrentAssets,0,0,29218978,,2014-09-30,,iso4217:DKK,0
532823,3790,arr:AddresseeOfAuditorsReportOnAuditedFinancialStatements,Til kapitalejerne i T CORT HOLDING ApS,,29218978,2013-10-01,2014-09-30,,lang:da,0
532829,3790,fsa:CashAndCashEquivalents,1000,0,29218978,,2013-09-30,,iso4217:DKK,0
532833,3790,fsa:LongtermInvestmentsInGroupEnterprises,0,0,29218978,,2013-09-30,,iso4217:DKK,0
532839,3790,fsa:ProfitLoss_RetainedEarningsMember,0,0,29218978,2013-10-01,2014-09-30,,iso4217:DKK,0
532845,3790,fsa:LiabilitiesAndEquity,125000,0,29218978,,2014-09-30,,iso4217:DKK,0
532850,3790,arr:SignatureOfAuditorsPlace,Kalundborg,,29218978,2013-10-01,2014-09-30,,lang:da,0
532856,3790,arr:SignatureOfAuditorsDate,2015-10-05,,29218978,2013-10-01,2014-09-30,,,0
532862,3790,gsd:DateOfGeneralMeeting,2015-10-05,,29218978,2013-10-01,2014-09-30,,,0
532868,3790,fsa:ShorttermLiabilitiesOtherThanProvisions,12500,0,29218978,,2014-09-30,,iso4217:DKK,0
532874,3790,fsa:InformationOnReportingClassOfEntity,Årsrapporten er aflagt i overensstemmelse med årsregnskabslovens bestemmelser for Regnskabsklasse B.,,29218978,2013-10-01,2014-09-30,,lang:da,0
532878,3790,cmn:IdentificationNumberPnrOfAuditFirm_auditorIdentifier,1003127311,,29218978,2013-10-01,2014-09-30,1,lang:da,0
532885,3790,gsd:TelephoneNumberOfReportingEntity,22392293,,29218978,2013-10-01,2014-09-30,,lang:da,0
532889,3790,fsa:Equity,112500,0,29218978,,2014-09-30,,iso4217:DKK,0
532895,3790,cmn:NameAndSurnameOfMemberOfExecutiveBoard_memberOfBoardIdentifier,Thomas Corth Hansen,,29218978,2013-10-01,2014-09-30,0,lang:da,0
532899,3790,gsd:AddressOfAuditorStreetName_auditorIdentifier,Vestre Havneplads,,29218978,2013-10-01,2014-09-30,1,lang:da,0
532904,3790,fsa:LiabilitiesOtherThanProvisions,12500,0,29218978,,2014-09-30,,iso4217:DKK,0
532913,3790,gsd:InformationOnTypeOfSubmittedReport,Årsrapport,,29218978,2013-10-01,2014-09-30,,lang:da,0
532916,3790,fsa:Assets,125000,0,29218978,,2014-09-30,,iso4217:DKK,0
532922,3790,gsd:AddressOfAuditorCountry_auditorIdentifier,Danmark,,29218978,2013-10-01,2014-09-30,1,lang:da,0
532926,3790,fsa:CurrentAssets,125000,0,29218978,,2014-09-30,,iso4217:DKK,0
532989,3790,fsa:GrossResult,0,0,29218978,2013-10-01,2014-09-30,,iso4217:DKK,0
532999,3790,gsd:PredingReportingPeriodEndDate,2013-09-30,,29218978,2013-10-01,2014-09-30,,,0
533003,3790,arr:StatementOnManagementsReviewAuditorsReportOnAuditedFinancialStatements,,,29218978,2013-10-01,2014-09-30,,lang:da,0
533011,3790,sob:StatementByExecutiveAndSupervisoryBoards,"<h2 xmlns=""http://www.w3.org/1999/xhtml"">Ledelsespåtegning</h2>
<p xmlns=""http://www.w3.org/1999/xhtml""> </p>
<p xmlns=""http://www.w3.org/1999/xhtml"">Direktionen har dags dato aflagt årsrapporten for T Cort Holding ApS.</p>
<p xmlns=""http://www.w3.org/1999/xhtml""> </p>
<p xmlns=""http://www.w3.org/1999/xhtml"">Årsrapporten er aflagt i overensstemmelse med årsregnskabsloven.</p>
<p xmlns=""http://www.w3.org/1999/xhtml""> </p>
<p xmlns=""http://www.w3.org/1999/xhtml"">Vi anser den valgte regnskabspraksis for hensigtsmæssig, således at årsrapporten giver</p>
<p xmlns=""http://www.w3.org/1999/xhtml"">et retvisende billede af selskabets aktiver og passiver, finansielle stilling samt resultat.</p>
<p xmlns=""http://www.w3.org/1999/xhtml""> </p>
<p xmlns=""http://www.w3.org/1999/xhtml"">Årsrapporten indstilles til generalforsamlingens godkendelse.</p>",,29218978,2013-10-01,2014-09-30,,lang:da,0
533015,3790,fsa:OtherShorttermPayables,12500,0,29218978,,2013-09-30,,iso4217:DKK,0
533021,3790,gsd:AddressOfAuditorDistrictName_auditorIdentifier,Kalundborg,,29218978,2013-10-01,2014-09-30,1,lang:da,0
533035,3790,fsa:DisclosureOfEquity,"<table style=""border-collapse:collapse; border-image:none; border:0pt currentColor; width:650px"" xmlns=""http://www.w3.org/1999/xhtml"">
  <tbody>
    <tr>
      <th style=""border-image:none; border:0pt currentColor; width:30%""> </th>
      <th style=""border-image:none; border:0pt currentColor; font-weight:bold; text-align:right; width:14%"">Virksomheds-kapital</th>
      <th style=""border-image:none; border:0pt currentColor; font-weight:bold; text-align:right; width:14%"">Reserve for nettoopskrivning efter indre værdis metode</th>
      <th style=""border-image:none; border:0pt currentColor; font-weight:bold; text-align:right; width:14%"">Overført resultat</th>
      <th style=""border-image:none; border:0pt currentColor; font-weight:bold; text-align:right; width:14%"">Foreslået udbytte</th>
      <th style=""border-image:none; border:0pt currentColor; font-weight:bold; text-align:right; width:14%"">Ialt</th>
    </tr>
    <tr>
      <th style=""border-image:none; border:0pt currentColor; width:30%""> </th>
      <th style=""border-image:none; border:0pt currentColor; font-weight:bold; text-align:right; width:14%"">kr.</th>
      <th style=""border-image:none; border:0pt currentColor; font-weight:bold; text-align:right; width:14%"">kr.</th>
      <th style=""border-image:none; border:0pt currentColor; font-weight:bold; text-align:right; width:14%"">kr.</th>
      <th style=""border-image:none; border:0pt currentColor; font-weight:bold; text-align:right; width:14%"">kr.</th>
      <th style=""border-image:none; border:0pt currentColor; font-weight:bold; text-align:right; width:14%"">kr.</th>
    </tr>
    <tr>
      <td>Saldo primo</td>
      <td style=""text-align:right"">125.000</td>
      <td style=""text-align:right"">0</td>
      <td style=""text-align:right"">-12.500</td>
      <td style=""text-align:right"">0</td>
      <td style=""text-align:right"">112.500</td>
    </tr>
    <tr>
      <td>Udloddet ordinært udbytte</td>
      <td style=""text-align:right"">0</td>
      <td style=""text-align:right"">0</td>
      <td style=""text-align:right"">0</td>
      <td style=""text-align:right"">0</td>
      <td style=""text-align:right"">0</td>
    </tr>
    <tr>
      <td>Årets resultat</td>
      <td style=""text-align:right"">0</td>
      <td style=""text-align:right"">0</td>
      <td style=""text-align:right"">0</td>
      <td style=""text-align:right"">0</td>
      <td style=""text-align:right"">0</td>
    </tr>
    <tr>
      <td style=""font-weight:bold"">Egenkapital ultimo</td>
      <td style=""border-bottom-color:currentColor; border-bottom-style:solid; border-bottom-width:2px; border-top-color:currentColor; border-top-style:solid; border-top-width:2px; font-weight:bold; text-align:right"">125.000</td>
      <td style=""border-bottom-color:currentColor; border-bottom-style:solid; border-bottom-width:2px; border-top-color:currentColor; border-top-style:solid; border-top-width:2px; font-weight:bold; text-align:right"">0</td>
      <td style=""border-bottom-color:currentColor; border-bottom-style:solid; border-bottom-width:2px; border-top-color:currentColor; border-top-style:solid; border-top-width:2px; font-weight:bold; text-align:right"">-12.500</td>
      <td style=""border-bottom-color:currentColor; border-bottom-style:solid; border-bottom-width:2px; border-top-color:currentColor; border-top-style:solid; border-top-width:2px; font-weight:bold; text-align:right"">0</td>
      <td style=""border-bottom-color:currentColor; border-bottom-style:solid; border-bottom-width:2px; border-top-color:currentColor; border-top-style:solid; border-top-width:2px; font-weight:bold; text-align:right"">112.500</td>
    </tr>
  </tbody>
</table>
<p xmlns=""http://www.w3.org/1999/xhtml""> </p>",,29218978,2013-10-01,2014-09-30,,lang:da,0
533044,3790,fsa:ShorttermReceivablesFromGroupEnterprises,124000,0,29218978,,2013-09-30,,iso4217:DKK,0
533052,3790,fsa:ContributedCapital,125000,0,29218978,,2013-09-30,,iso4217:DKK,0
533059,3790,gsd:AddressOfReportingEntityPostCodeIdentifier,2150,,29218978,2013-10-01,2014-09-30,,lang:da,0
533070,3790,fsa:RetainedEarnings,-12500,0,29218978,,2014-09-30,,iso4217:DKK,0
533078,3790,fsa:Assets,125000,0,29218978,,2013-09-30,,iso4217:DKK,0
533086,3790,fsa:LongtermInvestmentsAndReceivables,0,0,29218978,,2013-09-30,,iso4217:DKK,0
533093,3790,fsa:ShorttermReceivables,124000,0,29218978,,2013-09-30,,iso4217:DKK,0
533101,3790,fsa:ProfitLoss_RetainedEarningsMember,-2500,0,29218978,2012-10-01,2013-09-30,,iso4217:DKK,0
533108,3790,gsd:AddressOfSubmittingEnterpriseStreetAndNumber,Østre Hovvej 32,,29218978,2013-10-01,2014-09-30,,lang:da,0
533114,3790,fsa:DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,"<p xmlns=""http://www.w3.org/1999/xhtml"">Hovedaktivitet</p>
<p xmlns=""http://www.w3.org/1999/xhtml"">At eje kapitalandele i andre selskaber</p>",,29218978,2013-10-01,2014-09-30,,lang:da,0
533121,3790,arr:IndependentAuditorsReportsAudit,Den uafhængige revisors erklæringer,,29218978,2013-10-01,2014-09-30,,lang:da,0
533126,3790,sob:DateOfApprovalOfAnnualReport,2015-10-05,,29218978,2013-10-01,2014-09-30,,,0
533132,3790,fsa:RetainedEarnings,-12500,0,29218978,,2013-09-30,,iso4217:DKK,0
533138,3790,fsa:CurrentAssets,125000,0,29218978,,2013-09-30,,iso4217:DKK,0
533147,3790,cmn:TypeOfAuditorAssistance,Revisionspåtegning,,29218978,2013-10-01,2014-09-30,,lang:da,0
533154,3790,gsd:AddressOfReportingEntityDistrictName,Nordhavn,,29218978,2013-10-01,2014-09-30,,lang:da,0
533164,3790,fsa:GrossResult,-2500,0,29218978,2012-10-01,2013-09-30,,iso4217:DKK,0
533175,3790,arr:AuditorsReportsAccordingToOtherLegislationAndRegulation,Erklæringer i henhold til anden lovgivning og øvrig regulering,,29218978,2013-10-01,2014-09-30,,lang:da,0
533180,3790,gsd:AddressOfAuditorCountryIdentificationCode_auditorIdentifier,DK,,29218978,2013-10-01,2014-09-30,1,lang:da,0
533185,3790,fsa:LongtermInvestmentsInGroupEnterprises,0,0,29218978,,2014-09-30,,iso4217:DKK,0
533192,3790,fsa:ProfitLoss,0,0,29218978,2013-10-01,2014-09-30,,iso4217:DKK,0
533197,3790,gsd:AddressOfAuditorStreetBuildingIdentifier_auditorIdentifier,13,,29218978,2013-10-01,2014-09-30,1,lang:da,0
533202,3790,fsa:ShorttermReceivables,125000,0,29218978,,2014-09-30,,iso4217:DKK,0
533211,3790,arr:IdentificationOfAuditedFinancialStatements,"Vi har revideret årsregnskabet for T CORT HOLDING ApS for regnskabsåret 1. oktober 2013 - 30. september 2014, der omfatter anvendt regnskabspraksis, resultatopgørelse, balance og noter. Årsregnskabet udarbejdes efter årsregnskabsloven.",,29218978,2013-10-01,2014-09-30,,lang:da,0
533214,3790,fsa:LongtermInvestmentsAndReceivables,0,0,29218978,,2014-09-30,,iso4217:DKK,0
533222,3790,fsa:ExternalExpenses,0,0,29218978,2013-10-01,2014-09-30,,iso4217:DKK,0
533230,3790,cmn:NameAndSurnameOfAuditor_auditorIdentifier,Jørgen Pedersen,,29218978,2013-10-01,2014-09-30,1,lang:da,0
533237,3790,fsa:LiabilitiesOtherThanProvisions,12500,0,29218978,,2013-09-30,,iso4217:DKK,0
533245,3790,gsd:NameAndSurnameOfChairmanOfGeneralMeeting,Thomas Cort Hansen,,29218978,2013-10-01,2014-09-30,,lang:da,0
533251,3790,arr:OpinionOnAuditedFinancialStatements,"Det er vores opfattelse, at årsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsåret 1. oktober 2013 - 30. september 2014 i overensstemmelse med årsregnskabsloven.",,29218978,2013-10-01,2014-09-30,,lang:da,0
533257,3790,gsd:ReportingPeriodEndDate,2014-09-30,,29218978,2013-10-01,2014-09-30,,,0
